,id,naturalness,next,final
639,236_6,natural,"[0.17611181735992432, 0.7769913077354431, 0.8069144487380981, 0.9426990747451782, 0.9540576934814453, 0.951209545135498, 0.9725961685180664, 0.9841543436050415, 0.991694450378418, 0.9924139976501465]","[0.11411148309707642, 0.5942606329917908, 0.6764731407165527, 0.8273688554763794, 0.8407191634178162, 0.8707242012023926, 0.9349768757820129, 0.9608486890792847, 0.9775959849357605, 0.9924139976501465]"
638,236_2,natural,"[0.17289549112319946, 0.6603522300720215, 0.804180383682251, 0.8186760544776917, 0.8945657014846802, 0.9479919672012329, 0.9647830128669739, 0.9879435300827026, 0.9920461177825928, 0.9945352077484131]","[0.07821780443191528, 0.381486177444458, 0.6597272753715515, 0.6593511700630188, 0.8428500294685364, 0.8857018947601318, 0.9333921670913696, 0.9685352444648743, 0.9830409288406372, 0.9945352077484131]"
636,235_5,natural,"[0.07975047826766968, 0.6800947189331055, 0.8712542057037354, 0.8829056620597839, 0.8745137453079224, 0.9437484741210938, 0.9807388782501221, 0.9851995706558228, 0.9835945963859558, 0.983079731464386]","[-0.007309556007385254, 0.3789103031158447, 0.6151477694511414, 0.6985427141189575, 0.7423904538154602, 0.7913114428520203, 0.8611551523208618, 0.9069252014160156, 0.9467838406562805, 0.983079731464386]"
635,235_1,natural,"[0.07327765226364136, 0.7304443120956421, 0.8331362009048462, 0.9067130088806152, 0.9381222128868103, 0.954036295413971, 0.9747117161750793, 0.9827759265899658, 0.988189697265625, 0.9890109896659851]","[0.016223490238189697, 0.41472452878952026, 0.5080478191375732, 0.6649342775344849, 0.7747993469238281, 0.8139578104019165, 0.8716345429420471, 0.9204330444335938, 0.962052047252655, 0.9890109896659851]"
634,234_4,natural,"[0.36817246675491333, 0.4707370400428772, 0.661246657371521, 0.8399900197982788, 0.8615227341651917, 0.9501147270202637, 0.9616327285766602, 0.9705454111099243, 0.9919456243515015, 0.9866467714309692]","[0.08514970541000366, 0.23825603723526, 0.5130566954612732, 0.6832609176635742, 0.750641942024231, 0.8588030338287354, 0.8924189805984497, 0.9326409697532654, 0.9688915014266968, 0.9866467714309692]"
632,233_6,natural,"[0.24183857440948486, 0.6895720362663269, 0.8642464876174927, 0.9119426608085632, 0.9272793531417847, 0.9489244222640991, 0.9720466136932373, 0.9859179258346558, 0.9921177625656128, 0.9878625869750977]","[0.07939267158508301, 0.3979336619377136, 0.5952109098434448, 0.6676948070526123, 0.7604432106018066, 0.8484975099563599, 0.9154276847839355, 0.9541147947311401, 0.9734941720962524, 0.9878625869750977]"
629,232_6,natural,"[0.2212895154953003, 0.6192059516906738, 0.6727288961410522, 0.6342081427574158, 0.8045444488525391, 0.9367872476577759, 0.9445760250091553, 0.924906849861145, 0.9518615007400513, 0.9888809323310852]","[0.030415773391723633, 0.22134971618652344, 0.375507116317749, 0.4723314046859741, 0.6324934363365173, 0.7692916393280029, 0.8434609770774841, 0.8852509260177612, 0.9355378150939941, 0.9888809323310852]"
627,231_5,natural,"[0.09625917673110962, 0.6932652592658997, 0.7485276460647583, 0.7865413427352905, 0.9032323360443115, 0.9129340648651123, 0.9389930963516235, 0.9751187562942505, 0.9833883047103882, 0.9908186197280884]","[0.04176849126815796, 0.41092514991760254, 0.568687379360199, 0.6193216443061829, 0.785742998123169, 0.828392505645752, 0.8707489967346191, 0.944801926612854, 0.9685659408569336, 0.9908186197280884]"
626,231_0,natural,"[0.1281033754348755, 0.6214674711227417, 0.8779488801956177, 0.9236288070678711, 0.9488794803619385, 0.9596410989761353, 0.9764682054519653, 0.9800108671188354, 0.9937117099761963, 0.9907821416854858]","[0.01211172342300415, 0.41699057817459106, 0.7370935678482056, 0.8173791766166687, 0.8813509345054626, 0.904172420501709, 0.925736129283905, 0.9561264514923096, 0.977807343006134, 0.9907821416854858]"
624,230_0,natural,"[0.15587395429611206, 0.6827797889709473, 0.6897974014282227, 0.6213647127151489, 0.8365119099617004, 0.9565117359161377, 0.9820161461830139, 0.9740488529205322, 0.9868258237838745, 0.9908725023269653]","[0.12436378002166748, 0.24074256420135498, 0.4084059000015259, 0.5731120109558105, 0.7056836485862732, 0.871099591255188, 0.8974741697311401, 0.9366124868392944, 0.9704763889312744, 0.9908725023269653]"
578,214_3,natural,"[0.19807350635528564, 0.5527886748313904, 0.760488748550415, 0.8407844305038452, 0.9233461618423462, 0.9303723573684692, 0.9705702066421509, 0.9872698783874512, 0.9931572675704956, 0.9937500357627869]","[0.042598843574523926, 0.29931169748306274, 0.6117720603942871, 0.6933144330978394, 0.8096991777420044, 0.8636999726295471, 0.9329254627227783, 0.9649807214736938, 0.9840395450592041, 0.9937500357627869]"
577,214_0,natural,"[0.15597867965698242, 0.5471154451370239, 0.8572632074356079, 0.8985657691955566, 0.9392659664154053, 0.9402972459793091, 0.9757901430130005, 0.9905751347541809, 0.9893237948417664, 0.9917147159576416]","[0.05937647819519043, 0.42791420221328735, 0.6473490595817566, 0.7064796686172485, 0.7621468305587769, 0.8415599465370178, 0.9290801286697388, 0.9582852721214294, 0.9714717268943787, 0.9917147159576416]"
575,213_0,natural,"[0.22222435474395752, 0.7253003120422363, 0.8618138432502747, 0.9399840831756592, 0.9231442213058472, 0.9748324751853943, 0.991675078868866, 0.9965061545372009, 0.998015284538269, 0.9965051412582397]","[0.08522212505340576, 0.44896048307418823, 0.7189832925796509, 0.8385728597640991, 0.8726894855499268, 0.9596742391586304, 0.9720510840415955, 0.9858803153038025, 0.9936572313308716, 0.9965051412582397]"
574,212_2,natural,"[0.2627951502799988, 0.5994856357574463, 0.6654489636421204, 0.7933248281478882, 0.8457620739936829, 0.891461968421936, 0.9034727811813354, 0.967960000038147, 0.9832301735877991, 0.9864226579666138]","[0.06331765651702881, 0.1855226755142212, 0.4307950735092163, 0.6151865720748901, 0.7374293208122253, 0.7960784435272217, 0.874081015586853, 0.9233560562133789, 0.96402508020401, 0.9864226579666138]"
505,184_7,natural,"[0.16277313232421875, 0.6449766159057617, 0.7206876277923584, 0.920769453048706, 0.9363900423049927, 0.9411380887031555, 0.9723926186561584, 0.9767273664474487, 0.9917095899581909, 0.9943495988845825]","[0.043667376041412354, 0.3333509564399719, 0.5155878067016602, 0.7575819492340088, 0.8504506349563599, 0.8771939277648926, 0.9468998908996582, 0.9599486589431763, 0.9811044931411743, 0.9943495988845825]"
504,184_5,natural,"[0.18189215660095215, 0.5488051176071167, 0.8083783388137817, 0.9023193120956421, 0.9708814024925232, 0.9774047136306763, 0.9890603423118591, 0.991824746131897, 0.9964263439178467, 0.9968928098678589]","[0.0273856520652771, 0.44021308422088623, 0.6876548528671265, 0.7998759746551514, 0.9011224508285522, 0.9305976629257202, 0.9602495431900024, 0.9779390096664429, 0.9900882840156555, 0.9968928098678589]"
503,183_8,natural,"[0.2513000965118408, 0.5812604427337646, 0.7629904747009277, 0.8494279980659485, 0.8957706689834595, 0.9506680965423584, 0.9873484373092651, 0.98361736536026, 0.9871668815612793, 0.9896878600120544]","[0.03097546100616455, 0.3067047595977783, 0.5299036502838135, 0.6785234212875366, 0.8146712779998779, 0.8964232802391052, 0.9051700830459595, 0.923662543296814, 0.964244544506073, 0.9896878600120544]"
502,183_6,natural,"[0.12675374746322632, 0.6205154061317444, 0.7771164178848267, 0.9188694953918457, 0.9622829556465149, 0.9732197523117065, 0.9821087121963501, 0.9953553676605225, 0.9939207434654236, 0.9929103255271912]","[0.07471013069152832, 0.6472175121307373, 0.7270514369010925, 0.8640354871749878, 0.9200536012649536, 0.9473047256469727, 0.9672822952270508, 0.9773062467575073, 0.9807751178741455, 0.9929103255271912]"
501,183_4,natural,"[0.12066411972045898, 0.7086193561553955, 0.9506648182868958, 0.9185314178466797, 0.9716020822525024, 0.9951052665710449, 0.9962509274482727, 0.9982516765594482, 0.9988279938697815, 0.998110294342041]","[0.056487441062927246, 0.6317896246910095, 0.8645409345626831, 0.8705065846443176, 0.9469866752624512, 0.9736606478691101, 0.9838656187057495, 0.9909865856170654, 0.9950940608978271, 0.998110294342041]"
500,183_0,natural,"[0.2306680679321289, 0.5461139678955078, 0.803596019744873, 0.9024029970169067, 0.9445762634277344, 0.9696387648582458, 0.9787362813949585, 0.9930704236030579, 0.996169924736023, 0.9946479797363281]","[0.0754772424697876, 0.3233799934387207, 0.6439825296401978, 0.7993519902229309, 0.8614194393157959, 0.9153221249580383, 0.9491788148880005, 0.9765292406082153, 0.9862767457962036, 0.9946479797363281]"
499,182_8,natural,"[0.2817487120628357, 0.43189871311187744, 0.8403641581535339, 0.9430183172225952, 0.9481871128082275, 0.9491751194000244, 0.9869604706764221, 0.9888674020767212, 0.9970301389694214, 0.9974113702774048]","[0.07094991207122803, 0.2062293291091919, 0.6638660430908203, 0.8305205702781677, 0.8759086728096008, 0.9381780624389648, 0.9746031761169434, 0.9849147796630859, 0.9940170645713806, 0.9974113702774048]"
498,182_1,natural,"[0.2638756036758423, 0.3367093801498413, 0.6888905763626099, 0.9244848489761353, 0.9447325468063354, 0.9565129280090332, 0.9821202158927917, 0.9900009036064148, 0.9925304651260376, 0.9970346689224243]","[0.044072866439819336, 0.14493584632873535, 0.4818177819252014, 0.7904137969017029, 0.8763357400894165, 0.9157426953315735, 0.9567900896072388, 0.9766623973846436, 0.9873981475830078, 0.9970346689224243]"
494,180_6,natural,"[0.16545116901397705, 0.7900493144989014, 0.8709597587585449, 0.9556020498275757, 0.954914927482605, 0.9768249988555908, 0.9810946583747864, 0.9906140565872192, 0.990230143070221, 0.9836901426315308]","[0.14114117622375488, 0.5849488973617554, 0.7071505784988403, 0.7947067022323608, 0.8204382658004761, 0.8749796152114868, 0.909574031829834, 0.944395124912262, 0.9592260718345642, 0.9836901426315308]"
493,180_4,natural,"[0.21037083864212036, 0.6875112056732178, 0.8396857380867004, 0.8894544839859009, 0.9425920248031616, 0.9674510955810547, 0.9819698333740234, 0.9909839630126953, 0.994199275970459, 0.991344153881073]","[0.08398407697677612, 0.3784715533256531, 0.5761736631393433, 0.6476142406463623, 0.8155600428581238, 0.8832177519798279, 0.9224173426628113, 0.9594013094902039, 0.9777945280075073, 0.991344153881073]"
492,180_1,natural,"[0.20252370834350586, 0.5547875165939331, 0.8114745020866394, 0.8864465951919556, 0.9190846681594849, 0.9220783710479736, 0.97696852684021, 0.9830390214920044, 0.9861390590667725, 0.9745709896087646]","[0.10701406002044678, 0.3427559733390808, 0.6008639931678772, 0.6702236533164978, 0.7423422932624817, 0.7704901099205017, 0.8718675971031189, 0.9123173356056213, 0.9414852857589722, 0.9745709896087646]"
491,179_5,natural,"[0.1569347381591797, 0.7086187601089478, 0.6009798049926758, 0.8573719263076782, 0.8893916606903076, 0.9472495913505554, 0.9536734223365784, 0.9842699766159058, 0.9893198013305664, 0.9920932054519653]","[0.0969008207321167, 0.2585955858230591, 0.4183083772659302, 0.6878542900085449, 0.7997478246688843, 0.8781071901321411, 0.8928637504577637, 0.9558284878730774, 0.97576904296875, 0.9920932054519653]"
481,177_7,natural,"[0.1301339864730835, 0.680025577545166, 0.7508876323699951, 0.8706389665603638, 0.9412082433700562, 0.9624506235122681, 0.9659056663513184, 0.9828208088874817, 0.9892458915710449, 0.9881540536880493]","[0.026010572910308838, 0.3531104326248169, 0.5743938684463501, 0.6909403800964355, 0.8075026273727417, 0.8547462224960327, 0.8998042941093445, 0.9333244562149048, 0.9661577939987183, 0.9881540536880493]"
480,177_6,natural,"[0.18070435523986816, 0.6482001543045044, 0.6919662952423096, 0.860723078250885, 0.9317806959152222, 0.9489404559135437, 0.9719980955123901, 0.9761120676994324, 0.9851078391075134, 0.989289402961731]","[0.06133228540420532, 0.32111257314682007, 0.5046430230140686, 0.660258948802948, 0.753042459487915, 0.8362888693809509, 0.8782761096954346, 0.9146901369094849, 0.9633808135986328, 0.989289402961731]"
479,177_3,natural,"[0.09255039691925049, 0.6037762761116028, 0.776463508605957, 0.883490800857544, 0.9315105676651001, 0.9622437953948975, 0.9814532995223999, 0.9874521493911743, 0.9934244155883789, 0.9914481043815613]","[0.06946581602096558, 0.3866473436355591, 0.6364343166351318, 0.7800836563110352, 0.8628612160682678, 0.903022289276123, 0.9402391910552979, 0.9624966382980347, 0.9809211492538452, 0.9914481043815613]"
478,177_1,natural,"[0.21465003490447998, 0.5728689432144165, 0.7302100658416748, 0.8854838609695435, 0.8839656710624695, 0.9282842874526978, 0.9639379978179932, 0.981758713722229, 0.9880459308624268, 0.9887890815734863]","[0.06271636486053467, 0.19099092483520508, 0.4991353750228882, 0.7137904167175293, 0.7831341028213501, 0.8479402661323547, 0.9097281694412231, 0.9452757239341736, 0.9716541767120361, 0.9887890815734863]"
477,177_0,natural,"[0.17702245712280273, 0.5792454481124878, 0.8305198550224304, 0.8783843517303467, 0.9134976267814636, 0.942620038986206, 0.9559975862503052, 0.9684975147247314, 0.9820168018341064, 0.9850189685821533]","[0.04357433319091797, 0.2895664572715759, 0.5655388832092285, 0.6951225996017456, 0.750295877456665, 0.8061712980270386, 0.8477619886398315, 0.9156883358955383, 0.9578872919082642, 0.9850189685821533]"
473,175_8,natural,"[0.15638518333435059, 0.698259711265564, 0.8818042278289795, 0.8522260189056396, 0.9406051635742188, 0.9633848667144775, 0.9796683192253113, 0.9872493147850037, 0.9941136837005615, 0.9940869808197021]","[0.0836220383644104, 0.5943264961242676, 0.6580429077148438, 0.7491492629051208, 0.8413560390472412, 0.8858027458190918, 0.9320235848426819, 0.9558367133140564, 0.981264591217041, 0.9940869808197021]"
472,175_4,natural,"[0.13647687435150146, 0.765570878982544, 0.8235265016555786, 0.9040216207504272, 0.9404403567314148, 0.9674888849258423, 0.9829946160316467, 0.9890239238739014, 0.991861879825592, 0.992591381072998]","[0.09565430879592896, 0.511346697807312, 0.6336313486099243, 0.7280034422874451, 0.755650520324707, 0.839178204536438, 0.9062660932540894, 0.952184796333313, 0.9757664799690247, 0.992591381072998]"
471,175_2,natural,"[0.11721575260162354, 0.7643328905105591, 0.8618963956832886, 0.9412872791290283, 0.9522119164466858, 0.9738553166389465, 0.9859251976013184, 0.989990770816803, 0.9924370646476746, 0.9897132515907288]","[0.018518507480621338, 0.5395892262458801, 0.6438871622085571, 0.7691255807876587, 0.8351913094520569, 0.8798053860664368, 0.9157137870788574, 0.9457812905311584, 0.9705009460449219, 0.9897132515907288]"
470,175_1,natural,"[0.11183571815490723, 0.7688501477241516, 0.8534035086631775, 0.8878062963485718, 0.9623636603355408, 0.9792349338531494, 0.9872280955314636, 0.9848212003707886, 0.9852010607719421, 0.9830206632614136]","[0.06118607521057129, 0.6331855058670044, 0.6659890413284302, 0.7572516202926636, 0.8290054798126221, 0.8592807054519653, 0.8846741914749146, 0.9227221608161926, 0.9542688131332397, 0.9830206632614136]"
469,175_0,natural,"[0.1481572389602661, 0.6763707399368286, 0.8002004623413086, 0.8988681435585022, 0.932102620601654, 0.9695411920547485, 0.9803133010864258, 0.9875725507736206, 0.9926794767379761, 0.9922314286231995]","[0.06985235214233398, 0.47350257635116577, 0.561943769454956, 0.7397230863571167, 0.8276903629302979, 0.8527591228485107, 0.8890478014945984, 0.9401610493659973, 0.9746680855751038, 0.9922314286231995]"
467,173_3,natural,"[0.21128833293914795, 0.5691354274749756, 0.8670922517776489, 0.9133092164993286, 0.934208869934082, 0.94541335105896, 0.9893797636032104, 0.9952918887138367, 0.9953145980834961, 0.9943709969520569]","[0.025638222694396973, 0.4058123230934143, 0.7297881841659546, 0.8464846014976501, 0.8235349655151367, 0.8882784843444824, 0.9500164985656738, 0.9685019254684448, 0.982799768447876, 0.9943709969520569]"
466,173_2,natural,"[0.20171701908111572, 0.8038370609283447, 0.7912148237228394, 0.8633040189743042, 0.9373148679733276, 0.9743770360946655, 0.9854860305786133, 0.9877219200134277, 0.9921021461486816, 0.9905003905296326]","[0.037185609340667725, 0.4504796266555786, 0.5655497908592224, 0.7351212501525879, 0.848860502243042, 0.9027957916259766, 0.9284912347793579, 0.9561412930488586, 0.976310133934021, 0.9905003905296326]"
463,172_8,natural,"[0.14167773723602295, 0.6085586547851562, 0.7697356939315796, 0.9143610000610352, 0.9007797241210938, 0.9222297668457031, 0.9624035954475403, 0.9742014408111572, 0.9904751777648926, 0.9919649362564087]","[0.05552411079406738, 0.3902808427810669, 0.6832674145698547, 0.798949122428894, 0.8348690271377563, 0.849796712398529, 0.9135565757751465, 0.9501162767410278, 0.979170560836792, 0.9919649362564087]"
457,170_5,natural,"[0.21116870641708374, 0.5810999870300293, 0.824547290802002, 0.8867705464363098, 0.9539350867271423, 0.965828537940979, 0.9827118515968323, 0.9874412417411804, 0.9887980818748474, 0.9830693006515503]","[0.12312817573547363, 0.35302066802978516, 0.5778577923774719, 0.6727888584136963, 0.7790628671646118, 0.8470678329467773, 0.8948842287063599, 0.9230930805206299, 0.9567728042602539, 0.9830693006515503]"
456,169_0,natural,"[0.17992985248565674, 0.6287277936935425, 0.9146881103515625, 0.9638069868087769, 0.9852417707443237, 0.9889158606529236, 0.994509220123291, 0.994905412197113, 0.9953598976135254, 0.9929423332214355]","[0.06929391622543335, 0.49806445837020874, 0.7992232441902161, 0.8632205724716187, 0.9059633016586304, 0.9285563230514526, 0.9492954015731812, 0.9662445783615112, 0.9808719158172607, 0.9929423332214355]"
